Index,Date,Time,[uSec],TagID/BPM,Freq [MHz],Codeset,Antenna,Gain,RSSI
1179,8/31/2024,2:42:45,780144,24,166.38,Lotek6M,Antenna 1,75,92
1180,8/31/2024,2:43:00,582965,24,166.38,Lotek6M,Antenna 1,75,96
1181,8/31/2024,2:43:26,488181,24,166.38,Lotek6M,Antenna 1,75,94
1182,8/31/2024,2:43:48,692848,24,166.38,Lotek6M,Antenna 1,75,91
1183,8/31/2024,2:44:14,598475,24,166.38,Lotek6M,Antenna 1,75,75
1184,8/31/2024,2:44:40,503659,24,166.38,Lotek6M,Antenna 1,75,74
1185,8/31/2024,2:44:51,605605,24,166.38,Lotek6M,Antenna 1,75,89
1186,8/31/2024,2:45:54,517829,24,166.38,Lotek6M,Antenna 1,75,90
1187,8/31/2024,2:46:20,423381,24,166.38,Lotek6M,Antenna 1,75,90
1188,8/31/2024,2:46:46,328085,24,166.38,Lotek6M,Antenna 1,75,93
1189,8/31/2024,2:47:01,131275,24,166.38,Lotek6M,Antenna 1,75,87
1190,8/31/2024,2:47:12,233307,24,166.38,Lotek6M,Antenna 1,75,92
1191,8/31/2024,2:47:23,335648,24,166.38,Lotek6M,Antenna 1,75,95
1192,8/31/2024,2:47:38,139040,24,166.38,Lotek6M,Antenna 1,75,84
1193,8/31/2024,2:48:15,146389,24,166.38,Lotek6M,Antenna 1,75,84
1194,8/31/2024,2:49:06,956837,24,166.38,Lotek6M,Antenna 1,75,76
1195,8/31/2024,2:49:18,59584,24,166.38,Lotek6M,Antenna 1,75,45
1196,8/31/2024,2:49:32,862400,24,166.38,Lotek6M,Antenna 1,75,50
1197,8/31/2024,2:51:38,686763,24,166.38,Lotek6M,Antenna 1,75,85
1198,8/31/2024,2:52:00,890960,24,166.38,Lotek6M,Antenna 1,75,93
1199,8/31/2024,2:52:26,796661,24,166.38,Lotek6M,Antenna 1,75,75
1200,8/31/2024,2:52:41,599141,24,166.38,Lotek6M,Antenna 1,75,86
1201,8/31/2024,2:52:52,701195,24,166.38,Lotek6M,Antenna 1,75,94
1202,8/31/2024,2:53:03,803333,24,166.38,Lotek6M,Antenna 1,75,93
1203,8/31/2024,2:53:29,709749,24,166.38,Lotek6M,Antenna 1,75,43
1204,8/31/2024,3:45:40,533947,24,166.38,Lotek6M,Antenna 1,75,66
1205,8/31/2024,3:45:55,336805,24,166.38,Lotek6M,Antenna 1,75,73
1206,8/31/2024,3:55:10,447141,24,166.38,Lotek6M,Antenna 1,75,83
1207,8/31/2024,3:55:21,549557,24,166.38,Lotek6M,Antenna 1,75,83
1208,8/31/2024,3:55:47,454261,24,166.38,Lotek6M,Antenna 1,75,95
1209,8/31/2024,3:55:58,556373,24,166.38,Lotek6M,Antenna 1,75,95
1210,8/31/2024,3:56:09,658949,24,166.38,Lotek6M,Antenna 1,75,90
1211,8/31/2024,3:56:24,461483,24,166.38,Lotek6M,Antenna 1,75,92
1212,8/31/2024,3:56:50,366715,24,166.38,Lotek6M,Antenna 1,75,93
1213,8/31/2024,3:57:01,469403,24,166.38,Lotek6M,Antenna 1,75,90
1214,8/31/2024,3:57:16,271936,24,166.38,Lotek6M,Antenna 1,75,91
1215,8/31/2024,3:57:38,477179,24,166.38,Lotek6M,Antenna 1,75,74
1216,8/31/2024,3:57:53,279520,24,166.38,Lotek6M,Antenna 1,75,93
1217,8/31/2024,3:58:04,381792,24,166.38,Lotek6M,Antenna 1,75,86
1218,8/31/2024,4:37:51,358496,24,166.38,Lotek6M,Antenna 1,75,50
1219,8/31/2024,4:38:02,460133,24,166.38,Lotek6M,Antenna 1,75,82
1220,8/31/2024,4:38:17,263189,24,166.38,Lotek6M,Antenna 1,75,82
1221,8/31/2024,4:38:54,271328,24,166.38,Lotek6M,Antenna 1,75,34
1222,8/31/2024,4:40:34,190624,24,166.38,Lotek6M,Antenna 1,75,74
1223,8/31/2024,4:40:48,992965,24,166.38,Lotek6M,Antenna 1,75,90
1224,8/31/2024,4:41:00,95456,24,166.38,Lotek6M,Antenna 1,75,85
1225,8/31/2024,4:41:11,197717,24,166.38,Lotek6M,Antenna 1,75,83
1226,8/31/2024,4:42:28,913456,24,166.38,Lotek6M,Antenna 1,75,67
1227,8/31/2024,4:42:40,15333,24,166.38,Lotek6M,Antenna 1,75,84
1228,8/31/2024,4:42:54,818096,24,166.38,Lotek6M,Antenna 1,75,89
1229,8/31/2024,4:43:05,920283,24,166.38,Lotek6M,Antenna 1,75,91
1230,8/31/2024,4:43:17,22341,24,166.38,Lotek6M,Antenna 1,75,93
1231,8/31/2024,4:43:31,825216,24,166.38,Lotek6M,Antenna 1,75,94
1232,8/31/2024,4:43:42,927349,24,166.38,Lotek6M,Antenna 1,75,95
1233,8/31/2024,4:43:57,730325,24,166.38,Lotek6M,Antenna 1,75,96
1234,8/31/2024,4:44:08,832827,24,166.38,Lotek6M,Antenna 1,75,98
1235,8/31/2024,4:44:19,934741,24,166.38,Lotek6M,Antenna 1,75,97
1236,8/31/2024,4:44:23,635643,24,166.38,Lotek6M,Antenna 1,75,97
1237,8/31/2024,4:44:34,737829,24,166.38,Lotek6M,Antenna 1,75,96
1238,8/31/2024,4:44:45,840075,24,166.38,Lotek6M,Antenna 1,75,97
1239,8/31/2024,4:45:00,642773,24,166.38,Lotek6M,Antenna 1,75,97
1240,8/31/2024,4:45:11,745349,24,166.38,Lotek6M,Antenna 1,75,96
1241,8/31/2024,4:45:22,847552,24,166.38,Lotek6M,Antenna 1,75,96
1242,8/31/2024,4:45:26,548165,24,166.38,Lotek6M,Antenna 1,75,92
1243,8/31/2024,4:45:37,650576,24,166.38,Lotek6M,Antenna 1,75,90
1244,8/31/2024,4:45:48,752880,24,166.38,Lotek6M,Antenna 1,75,88
1245,8/31/2024,4:46:03,555829,24,166.38,Lotek6M,Antenna 1,75,83
1246,8/31/2024,4:46:14,658245,24,166.38,Lotek6M,Antenna 1,75,81
1247,8/31/2024,4:46:29,461061,24,166.38,Lotek6M,Antenna 1,75,81
1248,8/31/2024,4:46:40,563499,24,166.38,Lotek6M,Antenna 1,75,77
1249,8/31/2024,4:46:51,665451,24,166.38,Lotek6M,Antenna 1,75,87
1250,8/31/2024,4:47:06,468171,24,166.38,Lotek6M,Antenna 1,75,91
1251,8/31/2024,4:47:17,570811,24,166.38,Lotek6M,Antenna 1,75,89
1252,8/31/2024,4:47:32,373392,24,166.38,Lotek6M,Antenna 1,75,89
1253,8/31/2024,4:47:43,475520,24,166.38,Lotek6M,Antenna 1,75,87
1254,8/31/2024,4:47:54,577632,24,166.38,Lotek6M,Antenna 1,75,91
1255,8/31/2024,4:48:09,380864,24,166.38,Lotek6M,Antenna 1,75,89
1256,8/31/2024,4:48:20,483008,24,166.38,Lotek6M,Antenna 1,75,87
1257,8/31/2024,4:48:35,285904,24,166.38,Lotek6M,Antenna 1,75,89
1258,8/31/2024,4:48:46,388213,24,166.38,Lotek6M,Antenna 1,75,86
1259,8/31/2024,4:51:29,221451,24,166.38,Lotek6M,Antenna 1,75,52
1260,8/31/2024,4:51:32,41755,89,166.38,Lotek6M,Antenna 1,75,80
1261,8/31/2024,4:51:41,343003,89,166.38,Lotek6M,Antenna 1,75,48
1262,8/31/2024,4:51:44,24267,24,166.38,Lotek6M,Antenna 1,75,61
1263,8/31/2024,4:51:55,126539,24,166.38,Lotek6M,Antenna 1,75,57
1264,8/31/2024,4:52:09,244475,89,166.38,Lotek6M,Antenna 1,75,70
1265,8/31/2024,4:52:09,928635,24,166.38,Lotek6M,Antenna 1,75,92
1266,8/31/2024,4:52:21,30816,24,166.38,Lotek6M,Antenna 1,75,90
1267,8/31/2024,4:52:21,645008,89,166.38,Lotek6M,Antenna 1,75,85
1268,8/31/2024,4:52:32,133227,24,166.38,Lotek6M,Antenna 1,75,87
1269,8/31/2024,4:52:35,834384,24,166.38,Lotek6M,Antenna 1,75,72
1270,8/31/2024,4:52:46,446517,89,166.38,Lotek6M,Antenna 1,75,88
1271,8/31/2024,4:52:46,936693,24,166.38,Lotek6M,Antenna 1,75,70
1272,8/31/2024,4:52:58,38251,24,166.38,Lotek6M,Antenna 1,75,86
1273,8/31/2024,4:53:11,247925,89,166.38,Lotek6M,Antenna 1,75,93
1274,8/31/2024,4:53:12,841157,24,166.38,Lotek6M,Antenna 1,75,90
1275,8/31/2024,4:53:23,649269,89,166.38,Lotek6M,Antenna 1,75,89
1276,8/31/2024,4:53:23,943408,24,166.38,Lotek6M,Antenna 1,75,94
1277,8/31/2024,4:53:35,45808,24,166.38,Lotek6M,Antenna 1,75,94
1278,8/31/2024,4:53:38,746437,24,166.38,Lotek6M,Antenna 1,75,95
1279,8/31/2024,4:53:48,450560,89,166.38,Lotek6M,Antenna 1,75,91
1280,8/31/2024,4:53:49,848315,24,166.38,Lotek6M,Antenna 1,75,95
1281,8/31/2024,4:53:51,550725,89,166.38,Lotek6M,Antenna 1,75,90
1282,8/31/2024,4:54:00,851349,999,166.38,Lotek6M,Antenna 1,75,90
1283,8/31/2024,4:54:03,951648,89,166.38,Lotek6M,Antenna 1,75,87
1284,8/31/2024,4:54:13,252459,89,166.38,Lotek6M,Antenna 1,75,84
1285,8/31/2024,4:54:15,753552,24,166.38,Lotek6M,Antenna 1,75,95
1286,8/31/2024,4:54:16,352741,89,166.38,Lotek6M,Antenna 1,75,85
1287,8/31/2024,4:54:25,653435,89,166.38,Lotek6M,Antenna 1,75,83
1288,8/31/2024,4:54:26,855776,24,166.38,Lotek6M,Antenna 1,75,97
1289,8/31/2024,4:54:28,754517,89,166.38,Lotek6M,Antenna 1,75,39
1290,8/31/2024,4:54:41,658555,24,166.38,Lotek6M,Antenna 1,75,97
1291,8/31/2024,4:54:52,761072,24,166.38,Lotek6M,Antenna 1,75,88
1292,8/31/2024,4:55:03,863120,24,166.38,Lotek6M,Antenna 1,75,97
1293,8/31/2024,4:55:07,563835,24,166.38,Lotek6M,Antenna 1,75,94
1294,8/31/2024,4:55:18,666133,24,166.38,Lotek6M,Antenna 1,75,92
1295,8/31/2024,4:55:29,768475,24,166.38,Lotek6M,Antenna 1,75,94
1296,8/31/2024,4:55:44,571365,24,166.38,Lotek6M,Antenna 1,75,87
1297,8/31/2024,4:55:55,674315,24,166.38,Lotek6M,Antenna 1,75,66
1298,8/31/2024,4:56:06,775893,24,166.38,Lotek6M,Antenna 1,75,88
1299,8/31/2024,4:56:10,476501,24,166.38,Lotek6M,Antenna 1,75,83
1300,8/31/2024,4:56:21,579029,24,166.38,Lotek6M,Antenna 1,75,88
1301,8/31/2024,4:56:32,681040,24,166.38,Lotek6M,Antenna 1,75,88
1302,8/31/2024,4:56:47,483931,24,166.38,Lotek6M,Antenna 1,75,88
1303,8/31/2024,4:57:09,688725,24,166.38,Lotek6M,Antenna 1,75,86
1304,8/31/2024,4:57:13,389317,24,166.38,Lotek6M,Antenna 1,75,85
1305,8/31/2024,4:57:24,491493,24,166.38,Lotek6M,Antenna 1,75,86
1306,8/31/2024,4:57:35,594773,24,166.38,Lotek6M,Antenna 1,75,43
1307,8/31/2024,4:57:50,397264,24,166.38,Lotek6M,Antenna 1,75,59
1308,8/31/2024,4:58:01,498933,24,166.38,Lotek6M,Antenna 1,75,89
1309,8/31/2024,4:58:16,301925,24,166.38,Lotek6M,Antenna 1,75,85
1310,8/31/2024,4:58:27,404699,24,166.38,Lotek6M,Antenna 1,75,51
1311,8/31/2024,4:58:53,309557,24,166.38,Lotek6M,Antenna 1,75,70
1312,8/31/2024,5:02:53,856805,24,166.38,Lotek6M,Antenna 1,75,91
1313,8/31/2024,5:03:04,959173,24,166.38,Lotek6M,Antenna 1,75,91
1314,8/31/2024,5:03:16,61317,24,166.38,Lotek6M,Antenna 1,75,94
1315,8/31/2024,5:03:30,864325,24,166.38,Lotek6M,Antenna 1,75,88
1316,8/31/2024,5:11:06,55653,24,166.38,Lotek6M,Antenna 1,75,81
1317,8/31/2024,5:11:28,259477,24,166.38,Lotek6M,Antenna 1,75,90
1318,8/31/2024,5:11:43,62907,24,166.38,Lotek6M,Antenna 1,75,83
1319,8/31/2024,5:13:11,29355,89,166.38,Lotek6M,Antenna 1,75,88
1320,8/31/2024,20:15:11,467125,24,166.38,Lotek6M,Antenna 1,75,85
1321,8/31/2024,20:16:29,182645,24,166.38,Lotek6M,Antenna 1,75,86
1322,8/31/2024,20:16:40,284955,24,166.38,Lotek6M,Antenna 1,75,85
1323,8/31/2024,20:16:55,87899,24,166.38,Lotek6M,Antenna 1,75,92
1324,8/31/2024,20:17:06,190144,24,166.38,Lotek6M,Antenna 1,75,92
1325,8/31/2024,20:17:17,292235,24,166.38,Lotek6M,Antenna 1,75,89
1326,8/31/2024,20:17:32,95232,24,166.38,Lotek6M,Antenna 1,75,97
1327,8/31/2024,20:17:43,197296,24,166.38,Lotek6M,Antenna 1,75,95
1328,8/31/2024,20:17:58,1045,24,166.38,Lotek6M,Antenna 1,75,74
1329,8/31/2024,20:18:09,103456,24,166.38,Lotek6M,Antenna 1,75,54
1330,8/31/2024,20:18:20,205307,24,166.38,Lotek6M,Antenna 1,75,84
1331,8/31/2024,20:18:23,905931,24,166.38,Lotek6M,Antenna 1,75,87
1332,8/31/2024,20:18:35,7936,24,166.38,Lotek6M,Antenna 1,75,91
1333,8/31/2024,20:18:46,110064,24,166.38,Lotek6M,Antenna 1,75,91
1334,8/31/2024,20:19:00,913093,24,166.38,Lotek6M,Antenna 1,75,87
1335,8/31/2024,20:19:12,15301,24,166.38,Lotek6M,Antenna 1,75,91
1336,8/31/2024,20:19:37,920693,24,166.38,Lotek6M,Antenna 1,75,89
1337,8/31/2024,20:19:49,23093,24,166.38,Lotek6M,Antenna 1,75,92
1338,8/31/2024,20:20:26,30789,24,166.38,Lotek6M,Antenna 1,75,80
1339,8/31/2024,20:20:29,730992,24,166.38,Lotek6M,Antenna 1,75,88
1340,8/31/2024,20:20:40,834325,24,166.38,Lotek6M,Antenna 1,75,54
1341,8/31/2024,20:20:51,935723,24,166.38,Lotek6M,Antenna 1,75,87
1342,8/31/2024,20:21:17,840704,24,166.38,Lotek6M,Antenna 1,75,93
1343,8/31/2024,20:21:43,745749,24,166.38,Lotek6M,Antenna 1,75,98
1344,8/31/2024,20:21:54,848411,24,166.38,Lotek6M,Antenna 1,75,88
1345,8/31/2024,20:22:09,651253,24,166.38,Lotek6M,Antenna 1,75,93
1346,8/31/2024,20:22:57,760747,24,166.38,Lotek6M,Antenna 1,75,88
1347,8/31/2024,20:23:01,462160,24,166.38,Lotek6M,Antenna 1,75,79
1348,8/31/2024,20:23:12,563904,24,166.38,Lotek6M,Antenna 1,75,85
1349,8/31/2024,20:23:23,665733,24,166.38,Lotek6M,Antenna 1,75,107
1350,8/31/2024,20:23:49,570981,24,166.38,Lotek6M,Antenna 1,75,96
1351,8/31/2024,20:24:00,673253,24,166.38,Lotek6M,Antenna 1,75,103
1352,8/31/2024,20:24:04,374032,24,166.38,Lotek6M,Antenna 1,75,93
1353,8/31/2024,20:24:13,983093,89,166.38,Lotek6M,Antenna 1,75,82
1354,8/31/2024,20:24:17,83184,89,166.38,Lotek6M,Antenna 1,75,78
1355,8/31/2024,20:24:26,383467,89,166.38,Lotek6M,Antenna 1,75,88
1356,8/31/2024,20:24:26,578704,24,166.38,Lotek6M,Antenna 1,75,84
1357,8/31/2024,20:24:38,784763,89,166.38,Lotek6M,Antenna 1,75,85
1358,8/31/2024,20:24:41,381696,24,166.38,Lotek6M,Antenna 1,75,88
1359,8/31/2024,20:24:51,185392,89,166.38,Lotek6M,Antenna 1,75,84
1360,8/31/2024,20:24:52,483957,24,166.38,Lotek6M,Antenna 1,75,92
1361,8/31/2024,20:25:44,294155,24,166.38,Lotek6M,Antenna 1,75,92
1362,8/31/2024,20:25:55,396517,24,166.38,Lotek6M,Antenna 1,75,90
1363,8/31/2024,20:26:10,200299,24,166.38,Lotek6M,Antenna 1,75,59
1364,8/31/2024,20:26:21,91712,89,166.38,Lotek6M,Antenna 1,75,81
1365,8/31/2024,20:26:47,207424,24,166.38,Lotek6M,Antenna 1,75,85
1366,8/31/2024,20:26:58,309595,24,166.38,Lotek6M,Antenna 1,75,87
1367,8/31/2024,20:27:24,214661,24,166.38,Lotek6M,Antenna 1,75,86
1368,8/31/2024,20:29:30,40299,24,166.38,Lotek6M,Antenna 1,75,75
1369,8/31/2024,20:29:55,945397,24,166.38,Lotek6M,Antenna 1,75,68
1370,8/31/2024,20:30:21,850587,24,166.38,Lotek6M,Antenna 1,75,83
1371,8/31/2024,20:30:32,952661,24,166.38,Lotek6M,Antenna 1,75,88
1372,8/31/2024,20:30:47,755808,24,166.38,Lotek6M,Antenna 1,75,79
1373,8/31/2024,20:31:24,763440,24,166.38,Lotek6M,Antenna 1,75,66
1374,8/31/2024,20:32:01,770245,24,166.38,Lotek6M,Antenna 1,75,86
1375,8/31/2024,20:32:16,573845,24,166.38,Lotek6M,Antenna 1,75,73
1376,8/31/2024,20:35:48,431595,89,166.38,Lotek6M,Antenna 1,75,74
1377,8/31/2024,20:36:00,832032,89,166.38,Lotek6M,Antenna 1,75,88
1378,8/31/2024,20:36:13,232880,89,166.38,Lotek6M,Antenna 1,75,85
1379,8/31/2024,20:36:19,433424,89,166.38,Lotek6M,Antenna 2,75,87
1380,8/31/2024,20:37:02,836357,89,166.38,Lotek6M,Antenna 1,75,82
1381,8/31/2024,20:37:05,936933,89,166.38,Lotek6M,Antenna 1,75,81
1382,8/31/2024,20:37:30,738709,89,166.38,Lotek6M,Antenna 1,75,78
1383,8/31/2024,20:37:43,139371,89,166.38,Lotek6M,Antenna 1,75,87
1384,8/31/2024,20:37:55,540635,89,166.38,Lotek6M,Antenna 1,75,68
1385,8/31/2024,20:37:57,42325,24,166.38,Lotek6M,Antenna 1,75,64
1386,8/31/2024,20:40:39,851899,89,166.38,Lotek6M,Antenna 1,75,74
1387,8/31/2024,20:40:52,252704,89,166.38,Lotek6M,Antenna 1,75,80
1388,8/31/2024,20:41:04,653717,89,166.38,Lotek6M,Antenna 1,75,71
1389,8/31/2024,20:49:54,986885,24,166.38,Lotek6M,Antenna 1,75,64
1390,8/31/2024,20:50:06,88315,24,166.38,Lotek6M,Antenna 1,75,86
1391,8/31/2024,20:50:31,993381,24,166.38,Lotek6M,Antenna 1,75,96
1392,8/31/2024,20:50:57,899749,24,166.38,Lotek6M,Antenna 1,75,44
1393,8/31/2024,20:51:09,1717,24,166.38,Lotek6M,Antenna 1,75,74
1394,8/31/2024,20:51:23,804059,24,166.38,Lotek6M,Antenna 1,75,94
1395,8/31/2024,20:51:46,8053,24,166.38,Lotek6M,Antenna 1,75,91
1396,8/31/2024,20:51:49,709440,24,166.38,Lotek6M,Antenna 1,75,93
1397,8/31/2024,20:52:11,913381,24,166.38,Lotek6M,Antenna 1,75,97
1398,8/31/2024,20:52:26,716363,24,166.38,Lotek6M,Antenna 1,75,98
1399,8/31/2024,20:52:37,818709,24,166.38,Lotek6M,Antenna 1,75,102
1400,8/31/2024,20:53:14,826203,24,166.38,Lotek6M,Antenna 1,75,93
1401,8/31/2024,20:53:29,629547,24,166.38,Lotek6M,Antenna 1,75,89
1402,8/31/2024,20:53:40,732219,24,166.38,Lotek6M,Antenna 1,75,66
1403,8/31/2024,20:53:55,534656,24,166.38,Lotek6M,Antenna 1,75,92
1404,8/31/2024,20:54:17,739131,24,166.38,Lotek6M,Antenna 1,75,86
1405,8/31/2024,20:54:21,439781,24,166.38,Lotek6M,Antenna 1,75,90
1406,8/31/2024,20:54:32,541717,24,166.38,Lotek6M,Antenna 1,75,92
1407,8/31/2024,20:54:43,644320,24,166.38,Lotek6M,Antenna 1,75,85
1408,8/31/2024,20:54:58,447781,24,166.38,Lotek6M,Antenna 1,75,66
1409,8/31/2024,20:55:09,549851,24,166.38,Lotek6M,Antenna 1,75,79
1410,8/31/2024,20:56:12,462016,24,166.38,Lotek6M,Antenna 1,75,87
1411,8/31/2024,20:56:27,264864,24,166.38,Lotek6M,Antenna 1,75,80
1412,8/31/2024,20:56:49,469584,24,166.38,Lotek6M,Antenna 1,75,85
1413,8/31/2024,20:57:30,177381,24,166.38,Lotek6M,Antenna 1,75,91
1414,8/31/2024,20:58:33,91061,24,166.38,Lotek6M,Antenna 1,75,58
1415,8/31/2024,20:58:44,193211,24,166.38,Lotek6M,Antenna 1,75,63
1416,8/31/2024,20:58:55,294827,24,166.38,Lotek6M,Antenna 1,75,91
1417,8/31/2024,20:59:36,3547,24,166.38,Lotek6M,Antenna 1,75,73
1418,8/31/2024,20:59:58,207323,24,166.38,Lotek6M,Antenna 1,75,90
1419,8/31/2024,21:00:01,907717,24,166.38,Lotek6M,Antenna 1,75,95
1420,8/31/2024,21:00:13,10373,24,166.38,Lotek6M,Antenna 1,75,87
1421,8/31/2024,21:00:50,17669,24,166.38,Lotek6M,Antenna 1,75,92
1422,8/31/2024,21:01:41,828864,24,166.38,Lotek6M,Antenna 1,75,60
1423,8/31/2024,21:02:07,733563,24,166.38,Lotek6M,Antenna 1,75,87
1424,8/31/2024,21:02:18,836027,24,166.38,Lotek6M,Antenna 1,75,82
1425,8/31/2024,21:02:29,938384,24,166.38,Lotek6M,Antenna 1,75,70
1426,8/31/2024,21:05:01,668235,24,166.38,Lotek6M,Antenna 1,75,88
1427,8/31/2024,21:06:42,583147,201,166.38,Lotek6M,Antenna 1,75,62
1428,8/31/2024,21:07:33,399184,24,166.38,Lotek6M,Antenna 1,75,74
1429,8/31/2024,21:07:59,304523,24,166.38,Lotek6M,Antenna 1,75,63
1430,8/31/2024,21:08:50,185611,201,166.38,Lotek6M,Antenna 1,75,92
1431,8/31/2024,21:09:39,225120,24,166.38,Lotek6M,Antenna 1,75,39
1432,8/31/2024,21:09:54,27109,24,166.38,Lotek6M,Antenna 1,75,87
1433,8/31/2024,21:10:16,232251,24,166.38,Lotek6M,Antenna 1,75,48
1434,8/31/2024,21:10:31,34432,24,166.38,Lotek6M,Antenna 1,75,88
1435,8/31/2024,21:10:56,939504,24,166.38,Lotek6M,Antenna 1,75,87
1436,8/31/2024,21:11:22,845120,24,166.38,Lotek6M,Antenna 1,75,73
1437,8/31/2024,21:12:25,758091,24,166.38,Lotek6M,Antenna 1,75,65
1438,8/31/2024,21:13:02,764827,24,166.38,Lotek6M,Antenna 1,75,81
1439,8/31/2024,21:14:53,787643,24,166.38,Lotek6M,Antenna 1,75,76
1440,8/31/2024,21:15:19,692453,24,166.38,Lotek6M,Antenna 1,75,85
1441,8/31/2024,21:16:00,399664,24,166.38,Lotek6M,Antenna 1,75,91
1442,8/31/2024,21:16:10,998123,201,166.38,Lotek6M,Antenna 1,75,97
1443,8/31/2024,21:16:11,502608,24,166.38,Lotek6M,Antenna 1,75,90
1444,8/31/2024,21:16:22,598155,201,166.38,Lotek6M,Antenna 1,75,94
1445,8/31/2024,21:16:25,498304,201,166.38,Lotek6M,Antenna 1,75,83
1446,8/31/2024,21:19:09,138699,24,166.38,Lotek6M,Antenna 1,75,69
1447,8/31/2024,21:19:35,43408,24,166.38,Lotek6M,Antenna 1,75,86
1448,8/31/2024,21:19:57,248320,24,166.38,Lotek6M,Antenna 1,75,70
1449,8/31/2024,21:20:12,51147,24,166.38,Lotek6M,Antenna 1,75,85
1450,8/31/2024,21:20:23,153531,24,166.38,Lotek6M,Antenna 1,75,72
1451,8/31/2024,21:20:37,956635,24,166.38,Lotek6M,Antenna 1,75,66
1452,8/31/2024,21:21:26,65968,24,166.38,Lotek6M,Antenna 1,75,85
1453,8/31/2024,21:21:37,168149,24,166.38,Lotek6M,Antenna 1,75,80
1454,8/31/2024,21:21:51,970992,24,166.38,Lotek6M,Antenna 1,75,86
1455,8/31/2024,21:22:17,876853,24,166.38,Lotek6M,Antenna 1,75,53
1456,8/31/2024,21:22:28,977973,24,166.38,Lotek6M,Antenna 1,75,87
1457,8/31/2024,21:23:20,210016,201,166.38,Lotek6M,Antenna 1,75,80
1458,8/31/2024,21:25:26,614096,24,166.38,Lotek6M,Antenna 1,75,80
1459,8/31/2024,21:25:37,716629,24,166.38,Lotek6M,Antenna 1,75,60
1460,8/31/2024,21:26:03,621520,24,166.38,Lotek6M,Antenna 1,75,81
1461,8/31/2024,21:26:18,424299,24,166.38,Lotek6M,Antenna 1,75,85
1462,8/31/2024,21:26:55,432133,24,166.38,Lotek6M,Antenna 1,75,62
1463,8/31/2024,21:27:17,636491,24,166.38,Lotek6M,Antenna 1,75,77
1464,8/31/2024,21:27:32,439264,24,166.38,Lotek6M,Antenna 1,75,89
1465,8/31/2024,21:29:12,359445,24,166.38,Lotek6M,Antenna 1,75,78
1466,8/31/2024,21:29:38,264229,24,166.38,Lotek6M,Antenna 1,75,87
1467,8/31/2024,21:30:04,169184,24,166.38,Lotek6M,Antenna 1,75,90
1468,8/31/2024,21:30:30,74581,24,166.38,Lotek6M,Antenna 1,75,77
1469,8/31/2024,21:31:32,987211,24,166.38,Lotek6M,Antenna 1,75,85
1470,8/31/2024,21:31:55,192427,24,166.38,Lotek6M,Antenna 1,75,73
1471,8/31/2024,21:32:35,900261,24,166.38,Lotek6M,Antenna 1,75,75
1472,8/31/2024,21:32:47,2005,24,166.38,Lotek6M,Antenna 1,75,84
1473,8/31/2024,21:32:58,104528,24,166.38,Lotek6M,Antenna 1,75,83
1474,8/31/2024,21:33:01,805195,24,166.38,Lotek6M,Antenna 1,75,86
1475,8/31/2024,21:33:24,9787,24,166.38,Lotek6M,Antenna 1,75,72
1476,8/31/2024,21:34:26,923157,24,166.38,Lotek6M,Antenna 1,75,45
1477,8/31/2024,21:34:41,725963,24,166.38,Lotek6M,Antenna 1,75,41
1478,8/31/2024,21:35:07,630160,24,166.38,Lotek6M,Antenna 1,75,85
1479,8/31/2024,21:35:18,732987,24,166.38,Lotek6M,Antenna 1,75,60
1480,8/31/2024,21:35:29,834603,24,166.38,Lotek6M,Antenna 1,75,84
1481,8/31/2024,21:35:44,637712,24,166.38,Lotek6M,Antenna 1,75,80
1482,8/31/2024,21:38:27,935531,201,166.38,Lotek6M,Antenna 1,75,45
1483,8/31/2024,21:38:42,273232,24,166.38,Lotek6M,Antenna 1,75,82
1484,8/31/2024,21:38:42,435163,201,166.38,Lotek6M,Antenna 1,75,84
1485,8/31/2024,21:38:53,375696,24,166.38,Lotek6M,Antenna 1,75,75
1486,8/31/2024,21:38:54,35275,201,166.38,Lotek6M,Antenna 1,75,86
1487,8/31/2024,21:39:05,635440,201,166.38,Lotek6M,Antenna 1,75,93
1488,8/31/2024,21:39:20,135803,201,166.38,Lotek6M,Antenna 1,75,91
1489,8/31/2024,21:39:30,383120,24,166.38,Lotek6M,Antenna 1,75,80
1490,8/31/2024,21:40:33,295787,24,166.38,Lotek6M,Antenna 1,75,75
1491,8/31/2024,21:41:10,302923,24,166.38,Lotek6M,Antenna 1,75,85
1492,8/31/2024,21:41:14,3611,24,166.38,Lotek6M,Antenna 1,75,89
1493,8/31/2024,21:42:28,19067,24,166.38,Lotek6M,Antenna 1,75,56
1494,8/31/2024,21:42:53,924469,24,166.38,Lotek6M,Antenna 1,75,44
1495,8/31/2024,21:43:05,25952,24,166.38,Lotek6M,Antenna 1,75,84
1496,8/31/2024,21:43:30,931552,24,166.38,Lotek6M,Antenna 1,75,53
1497,8/31/2024,21:43:42,33019,24,166.38,Lotek6M,Antenna 1,75,84
1498,8/31/2024,21:43:56,836443,24,166.38,Lotek6M,Antenna 1,75,85
1499,8/31/2024,21:44:33,843819,24,166.38,Lotek6M,Antenna 1,75,76
1500,8/31/2024,21:44:44,945504,24,166.38,Lotek6M,Antenna 1,75,89
1501,8/31/2024,21:46:13,763397,24,166.38,Lotek6M,Antenna 1,75,88
1502,8/31/2024,21:46:39,668784,24,166.38,Lotek6M,Antenna 1,75,84
