Index,Date,Time,[uSec],TagID/BPM,Freq [MHz],Codeset,Antenna,Gain,RSSI
147,8/30/2024,13:35:19,433275,999,166.38,Lotek6M,Antenna 3,75,49
148,8/30/2024,13:35:24,466117,999,166.38,Lotek6M,Antenna 3,75,88
149,8/30/2024,13:35:27,524469,999,166.38,Lotek6M,Antenna 3,75,80
150,8/30/2024,13:35:29,558219,999,166.38,Lotek6M,Antenna 3,75,76
151,8/30/2024,13:35:36,92912,999,166.38,Lotek6M,Antenna 3,75,75
152,8/30/2024,13:35:37,242501,999,166.38,Lotek6M,Antenna 3,75,80
153,8/30/2024,13:35:40,509872,999,166.38,Lotek6M,Antenna 3,75,79
154,8/30/2024,13:35:42,636368,999,166.38,Lotek6M,Antenna 3,75,75
155,8/30/2024,13:35:49,628053,999,166.38,Lotek6M,Antenna 3,75,77
156,8/30/2024,13:35:50,55717,1,166.38,Lotek6M,Antenna 3,75,59
157,8/30/2024,13:35:51,53653,999,166.38,Lotek6M,Antenna 3,75,74
158,8/30/2024,13:35:52,2960,999,166.38,Lotek6M,Antenna 3,75,88
159,8/30/2024,13:35:52,144805,999,166.38,Lotek6M,Antenna 3,75,87
160,8/30/2024,13:35:54,296389,999,166.38,Lotek6M,Antenna 3,75,79
161,8/30/2024,13:35:54,389648,999,166.38,Lotek6M,Antenna 3,75,53
162,8/30/2024,13:35:54,546325,999,166.38,Lotek6M,Antenna 3,75,72
163,8/30/2024,13:35:54,930603,999,166.38,Lotek6M,Antenna 3,75,58
164,8/30/2024,13:35:58,253765,999,166.38,Lotek6M,Antenna 3,75,81
165,8/30/2024,13:36:02,137632,999,166.38,Lotek6M,Antenna 3,75,80
166,8/30/2024,13:36:04,473829,999,166.38,Lotek6M,Antenna 3,75,49
167,8/30/2024,13:36:04,582384,999,166.38,Lotek6M,Antenna 3,75,51
168,8/30/2024,13:36:04,962624,999,166.38,Lotek6M,Antenna 3,75,91
169,8/30/2024,13:36:05,613557,999,166.38,Lotek6M,Antenna 3,75,87
170,8/30/2024,13:36:09,416592,999,166.38,Lotek6M,Antenna 3,75,56
171,8/30/2024,13:36:10,123995,999,166.38,Lotek6M,Antenna 3,75,68
172,8/30/2024,13:36:10,448976,999,166.38,Lotek6M,Antenna 3,75,77
173,8/30/2024,13:36:13,149952,999,166.38,Lotek6M,Antenna 3,75,78
174,8/30/2024,13:36:14,308491,999,166.38,Lotek6M,Antenna 3,75,81
175,8/30/2024,13:36:17,202608,999,166.38,Lotek6M,Antenna 3,75,46
176,8/30/2024,13:36:17,517899,999,166.38,Lotek6M,Antenna 3,75,79
177,8/30/2024,13:36:19,420645,999,166.38,Lotek6M,Antenna 3,75,47
178,8/30/2024,13:36:20,644763,999,166.38,Lotek6M,Antenna 3,75,67
179,8/30/2024,13:36:28,954059,207,166.38,Lotek6M,Antenna 3,75,79
180,8/30/2024,13:36:29,680315,999,166.38,Lotek6M,Antenna 3,75,85
181,8/30/2024,13:36:30,604357,999,166.38,Lotek6M,Antenna 3,75,75
182,8/30/2024,13:36:30,822192,999,166.38,Lotek6M,Antenna 3,75,86
183,8/30/2024,13:36:32,221707,999,166.38,Lotek6M,Antenna 3,75,84
184,8/30/2024,13:36:33,24517,1,166.38,Lotek6M,Antenna 3,75,47
185,8/30/2024,13:36:44,751141,999,166.38,Lotek6M,Antenna 3,75,81
186,8/30/2024,13:36:47,184251,999,166.38,Lotek6M,Antenna 3,75,84
187,8/30/2024,13:36:49,127360,999,166.38,Lotek6M,Antenna 3,75,83
188,8/30/2024,13:36:49,712027,1,166.38,Lotek6M,Antenna 3,75,67
189,8/30/2024,13:36:52,777221,999,166.38,Lotek6M,Antenna 3,75,87
190,8/30/2024,13:36:53,77723,999,166.38,Lotek6M,Antenna 3,75,80
191,8/30/2024,13:36:54,153781,999,166.38,Lotek6M,Antenna 3,75,76
192,8/30/2024,13:36:54,845008,999,166.38,Lotek6M,Antenna 3,75,79
193,8/30/2024,13:36:56,270085,24,166.38,Lotek6M,Antenna 3,75,82
194,8/30/2024,13:36:56,570027,999,166.38,Lotek6M,Antenna 3,75,89
195,8/30/2024,13:36:56,712021,999,166.38,Lotek6M,Antenna 3,75,80
196,8/30/2024,13:36:57,822240,999,166.38,Lotek6M,Antenna 3,75,53
197,8/30/2024,13:36:59,29248,999,166.38,Lotek6M,Antenna 3,75,75
198,8/30/2024,13:36:59,312853,999,166.38,Lotek6M,Antenna 3,75,81
199,8/30/2024,13:37:00,456453,999,166.38,Lotek6M,Antenna 3,75,64
200,8/30/2024,13:37:01,730197,999,166.38,Lotek6M,Antenna 3,75,70
201,8/30/2024,13:37:08,400027,999,166.38,Lotek6M,Antenna 3,75,81
202,8/30/2024,13:37:08,758075,999,166.38,Lotek6M,Antenna 3,75,80
203,8/30/2024,13:37:10,277125,999,166.38,Lotek6M,Antenna 3,75,65
204,8/30/2024,13:37:10,760917,999,166.38,Lotek6M,Antenna 3,75,63
205,8/30/2024,13:37:21,264432,999,166.38,Lotek6M,Antenna 3,75,50
206,8/30/2024,13:37:21,488336,999,166.38,Lotek6M,Antenna 3,75,80
207,8/30/2024,13:37:23,97168,999,166.38,Lotek6M,Antenna 3,75,82
208,8/30/2024,13:37:23,938384,999,166.38,Lotek6M,Antenna 3,75,78
209,8/30/2024,13:37:24,197685,999,166.38,Lotek6M,Antenna 3,75,86
210,8/30/2024,13:37:24,390299,999,166.38,Lotek6M,Antenna 3,75,66
211,8/30/2024,13:37:24,639717,999,166.38,Lotek6M,Antenna 3,75,69
212,8/30/2024,13:37:24,863755,999,166.38,Lotek6M,Antenna 3,75,82
213,8/30/2024,13:37:26,74011,999,166.38,Lotek6M,Antenna 3,75,80
214,8/30/2024,13:37:27,66187,999,166.38,Lotek6M,Antenna 3,75,55
215,8/30/2024,13:37:35,218197,999,166.38,Lotek6M,Antenna 3,75,76
216,8/30/2024,13:37:36,203163,999,166.38,Lotek6M,Antenna 3,75,48
217,8/30/2024,13:37:36,552192,999,166.38,Lotek6M,Antenna 3,75,77
218,8/30/2024,13:37:37,53461,999,166.38,Lotek6M,Antenna 3,75,60
219,8/30/2024,13:37:37,770693,999,166.38,Lotek6M,Antenna 3,75,52
220,8/30/2024,13:37:38,85541,999,166.38,Lotek6M,Antenna 3,75,80
221,8/30/2024,13:37:38,944256,999,166.38,Lotek6M,Antenna 3,75,73
222,8/30/2024,13:37:41,571947,999,166.38,Lotek6M,Antenna 3,75,67
223,8/30/2024,13:37:49,799147,999,166.38,Lotek6M,Antenna 3,75,85
224,8/30/2024,13:37:50,151339,999,166.38,Lotek6M,Antenna 3,75,49
225,8/30/2024,13:37:51,357589,999,166.38,Lotek6M,Antenna 3,75,88
226,8/30/2024,13:37:51,892544,999,166.38,Lotek6M,Antenna 3,75,60
227,8/30/2024,13:37:53,68037,999,166.38,Lotek6M,Antenna 3,75,72
228,8/30/2024,13:38:01,955691,999,166.38,Lotek6M,Antenna 3,75,54
229,8/30/2024,13:38:02,371840,999,166.38,Lotek6M,Antenna 3,75,60
230,8/30/2024,13:38:02,795589,999,166.38,Lotek6M,Antenna 3,75,79
231,8/30/2024,13:38:05,546437,999,166.38,Lotek6M,Antenna 3,75,68
232,8/30/2024,13:38:06,173013,999,166.38,Lotek6M,Antenna 3,75,63
233,8/30/2024,13:38:06,721237,999,166.38,Lotek6M,Antenna 3,75,81
234,8/30/2024,13:38:07,5456,999,166.38,Lotek6M,Antenna 3,75,87
235,8/30/2024,13:38:07,122901,47,166.38,Lotek6M,Antenna 3,75,70
